smiles,u0
CNC(C)C1=NNC=N1,-415.403425
CNC(C)C1=NOC=N1,-435.255779
CNC(C)C1=NON=N1,-451.259581
Cc1c(n[nH]c1NC)C,-399.356414
Cc1c(noc1NC)C,-419.216406
Cc1c(n[nH]c1NC)N,-415.405213
Cc1c(noc1NC)N,-435.266006
Cc1c([nH]nc1O)NC,-435.286605
Cc1c(noc1NC)O,-455.145874
Cc1cnn(c1NC)C,-399.345118
Cc1c(cnn1C)NC,-399.345439
Cc1c(nnn1C)NC,-415.389617
Cc1c(n(nn1)C)NC,-415.386718
Cc1c(c(n[nH]1)C)NC,-399.353237
Cc1c(c(n[nH]1)N)NC,-415.401979
Cc1c(c(n[nH]1)O)NC,-435.282516
Cc1c(c(on1)C)NC,-419.207614
Cc1c(c(no1)N)NC,-435.257317
Cc1c(c(no1)O)NC,-455.136458
CNc1c(cn[nH]1)C#C,-396.915016
CNc1c(cn[nH]1)C#N,-413.023147
CNc1c(cno1)C#C,-416.772556
CNc1c(cno1)C#N,-432.879074
CNc1c(cn[nH]1)C=O,-434.094207
CNc1c(cno1)C=O,-453.952235
CNc1c(nno1)C=O,-469.963785
CNc1c(nno1)CN,-451.294253
CNc1c(onn1)CN,-451.284931
CNc1c(cn[nH]1)CO,-435.272164
CNc1c(cno1)CO,-455.131248
CNc1c(nn[nH]1)CO,-451.311357
CNc1c(nno1)CO,-471.177557
CNc1cn[nH]c1CO,-435.266239
CNc1c([nH]nn1)CO,-451.307121
CNc1cnoc1CO,-455.119714
CNc1c(onn1)CO,-471.165644
Cc1c(c([nH]n1)NC)N,-415.401036
Cc1c(c(on1)NC)N,-435.25746
CNc1c(c(n[nH]1)N)N,-431.44953
CNc1c(c(no1)N)N,-451.3054
CNc1c(c(n[nH]1)O)N,-451.330783
CNc1c(c(no1)O)N,-471.189409
CNc1c(cnn1C)N,-415.38901
CNc1cnn(c1N)C,-415.391996
CNc1c(n(nn1)C)N,-431.434512
CNc1c(nnn1C)N,-431.430947
Cc1c(c([nH]n1)N)NC,-415.399916
CNc1c([nH]nc1N)N,-431.448964
CNc1c([nH]nc1O)N,-451.329953
Cc1c(c(on1)N)NC,-435.258488
CNc1c(noc1N)N,-451.30804
CNc1c(onc1O)N,-471.18784
CNc1c(nn[nH]1)C#C,-412.948711
CNc1c(nn[nH]1)C#N,-429.054505
CNC1=C(N=NO1)C#C,-432.839923
CNC1=C(N=NO1)C#N,-448.94249
CNc1cn[nH]c1NC,-415.38406
CNc1cnoc1NC,-435.242126
CNc1c(nn[nH]1)NC,-431.425639
CNC1=C(NC)N=NO1,-451.316043
CNc1cn[nH]c1C#C,-396.909957
CNc1cn[nH]c1C#N,-413.014523
CNc1cn[nH]c1C=O,-434.091721
CNc1cn[nH]c1OC,-435.255776
CNc1c([nH]nn1)C#C,-412.951768
CNc1c([nH]nn1)C#N,-429.054905
CNc1c([nH]nn1)C=O,-450.132996
CNc1c([nH]nn1)OC,-451.296183
Cc1c(c([nH]n1)NC)O,-435.275968
CNc1c(c(n[nH]1)N)O,-451.325011
CNc1c(c(n[nH]1)O)O,-471.204049
CNc1c(cnn1C)O,-435.267264
CNc1cnn(c1O)C,-435.27167
CNc1c(n(nn1)C)O,-451.312392
CNc1c(nnn1C)O,-451.313152
Cc1c(c([nH]n1)O)NC,-435.279534
CNc1c(n[nH]c1O)N,-451.328565
CNc1c([nH]nc1O)O,-471.209698
CNc1c(cn[nH]1)OC,-435.256614
CNc1c(cno1)OC,-455.113482
CNc1c(nn[nH]1)OC,-451.299978
CNc1c(nno1)OC,-471.162609
CNc1cnoc1OC,-455.111838
CNC1=C(OC)ON=N1,-471.188694
CNc1cnoc1C#C,-416.75841
CNc1cnoc1C#N,-432.860435
CNc1cnoc1C=O,-453.934258
CNc1c(onn1)C#C,-432.804045
CNc1c(onn1)C#N,-448.904404
CNc1c(onn1)C=O,-469.979202
CNc1cnn2c1CC2,-398.097913
CNc1c2n(nn1)CC2,-414.139164
CNC1=CC(=N)C=NN1,-414.188653
CNC1=CC(=N)C=NO1,-434.041235
CNC1=CC(=N)N=NN1,-430.215956
CNC1=CC(=N)N=NO1,-450.18183
CNC1=CC(=N)NN=C1,-414.195696
CNC1=CC(=N)NN=N1,-430.227469
CNC1=CC(=N)ON=C1,-434.044559
CNC1=CC(=N)ON=N1,-450.081555
CNc1cc(n[nH]1)C#C,-396.909774
CNc1cc(n[nH]1)C#N,-413.016002
CNc1cc(no1)C#C,-416.765432
CNc1cc(no1)C#N,-432.868649
CNc1cc(=O)cn[nH]1,-434.08886
CNc1cc(=O)cno1,-453.94009
CNc1cc(=O)nn[nH]1,-450.11416
CNC1=CC(=O)N=NO1,-470.082415
CNc1cc(=O)[nH]nc1,-434.105401
CNC1=CC(=O)NN=N1,-450.136487
CNc1cc(=O)onc1,-453.949404
CNC1=CC(=O)ON=N1,-469.985435
Cc1cc(n(n1)C)NC,-399.352736
CNc1cc(n[nH]1)C=O,-434.086384
CNc1cc(no1)C=O,-453.945477
CNc1cc(n[nH]1)CO,-435.272391
CNc1cc(no1)CO,-455.130668
CNc1cc(nn1C)N,-415.400907
CNc1cc(n[nH]1)NC,-415.393649
CNc1cc(on1)NC,-435.253942
CNc1cc(nn1C)O,-435.281621
CNc1cc(n[nH]1)OC,-435.270895
CNc1cc(no1)OC,-455.129885
CNc1ccnn1C=O,-434.087993
CNC1=CC=NNC1=N,-414.20965
CNc1ccn[nH]c1=O,-434.11591
CNC1=CC=NOC1=N,-434.04697
CNc1ccnoc1=O,-453.949428
Cc1c(cn(n1)C)NC,-399.348092
CNc1cn(nc1N)C,-415.396206
CNc1cn(nc1O)C,-435.275142
CNc1cnn(c1)C=O,-434.087554
CNc1cn(nn1)C=O,-450.126406
Cc1ncc(nn1)NC,-414.208869
CNc1cnc(nn1)N,-430.265797
CNc1cnc(nn1)O,-450.142497
CNc1cnnn1C=O,-450.122499
CNC1=CN=NNC1=N,-430.23377
CNc1cnn[nH]c1=O,-450.138418
CNC1=CN=NOC1=N,-450.095186
CNc1cnnoc1=O,-469.994788
CNc1c[nH]nc1C#C,-396.908049
CNc1c[nH]nc1C#N,-413.01401
CNc1c[nH]nc1C=O,-434.082606
CNc1c[nH]nc1CO,-435.271428
CNc1c[nH]nc1NC,-415.385554
CNc1c[nH]nc1OC,-435.26492
CNC1=CNN=CC1=N,-414.195482
CNc1c[nH]ncc1=O,-434.093878
CNC1=CNN=NC1=N,-430.211911
CNc1c[nH]nnc1=O,-450.109102
CNc1conc1C#C,-416.755702
CNc1conc1C#N,-432.857858
CNc1conc1C=O,-453.939408
CNc1conc1CO,-455.122249
CNc1conc1NC,-435.23848
CNc1conc1OC,-455.117428
CNC1=CON=CC1=N,-434.037598
CNc1concc1=O,-453.932936
CNC1=CON=NC1=N,-450.072946
CNc1connc1=O,-469.966407
CNC1=[NH+]C(=N)C=N[N-]1,-430.255385
CNC1=NC(=N)C=NO1,-450.108601
CNC1=NC(=N)N=NN1,-446.282816
CNC1=NC(=N)N=NO1,-466.264222
CNC1=NC(=N)NN=N1,-446.289312
CNC1=NC(=N)ON=C1,-450.108939
CNC1=NC(=N)ON=N1,-466.143235
CNc1[nH]nc(n1)C#C,-412.977021
CNc1nc(no1)C#C,-432.835122
CNc1nc(no1)C#N,-448.936067
CNc1nc(=O)cno1,-470.009421
CNC1=NC(=O)N=NO1,-486.174325
CNc1cn[nH]c(=O)n1,-450.170077
CNc1nc(=O)[nH]nn1,-466.200002
CNc1cnoc(=O)n1,-470.014302
CNc1nc(=O)onn1,-486.048449
Cc1nc(n(n1)C)NC,-415.421192
CNc1nc(no1)C=O,-470.010558
CNc1[nH]nc(n1)CO,-451.344113
CNc1nc(no1)CO,-471.204208
CNc1nc(nn1C)N,-431.475387
CNc1[nH]nc(n1)NC,-431.469542
CNc1nc(on1)NC,-451.332231
CNc1nc(nn1C)O,-451.353414
CNc1[nH]nc(n1)OC,-451.342785
CNc1nc(no1)OC,-471.203765
Cc1cnc(nn1)NC,-414.215665
CNc1ncc(nn1)N,-430.267227
CNc1ncc(nn1)O,-450.1487
CNc1ncnn1C=O,-450.159596
CNC1=NC=NNC1=N,-430.270179
CNc1c(=O)[nH]ncn1,-450.174423
CNC1=NC=NOC1=N,-450.119601
CNc1c(=O)oncn1,-470.017732
CNC1=NN(C)C(=N)O1,-451.333645
CNc1[nH]c(=O)n(n1)C,-451.36867
CNc1nn(c(=O)o1)C,-471.24451
Cc1cc(nn1C)NC,-399.354255
Cc1nc(nn1C)NC,-415.425881
CNc1cc(n(n1)C)N,-415.400472
CNc1nc(n(n1)C)N,-431.475107
CNc1cc(n(n1)C)O,-435.279405
CNc1nc(n(n1)C)O,-451.355972
Cc1cn(nc1NC)C,-399.353067
CNc1c(cn(n1)C)N,-415.395668
Cc1c(nn(n1)C)NC,-415.399566
CNc1c(nn(n1)C)N,-431.446114
CNc1c(nn(n1)C)O,-451.323883
CNc1ccn(n1)C=O,-434.098839
CNc1ncn(n1)C=O,-450.162238
CNc1cnn(n1)C=O,-450.138436
CNc1nnn(n1)C=O,-466.176981
CNc1cc2n(n1)CC2,-398.10758
CNc1nc2n(n1)CC2,-414.173303
CNc1[nH]c(nn1)NC,-431.451762
CNc1nnc(o1)NC,-451.333216
CNc1cc([nH]n1)C#C,-396.91496
CNc1cc([nH]n1)C#N,-413.018497
CNC1=NNC(=N)C=N1,-430.250958
CNC1=NNC(=N)N=C1,-430.248343
CNc1nc([nH]n1)C#C,-412.980098
CNc1nc([nH]n1)C#N,-429.080962
CNc1ccc(=O)[nH]n1,-434.105175
CNc1ncc(=O)[nH]n1,-450.155343
CNc1n[nH]c(=O)n1C,-451.367906
CNc1cnc(=O)[nH]n1,-450.15169
Cc1c([nH]nc1NC)C,-399.360615
Cc1c(c(n[nH]1)NC)N,-415.40391
Cc1c(c(n[nH]1)NC)O,-435.280734
CNc1cc([nH]n1)C=O,-434.096313
CNc1nc([nH]n1)C=O,-450.154458
CNc1cc([nH]n1)CO,-435.275409
CNc1nc([nH]n1)CO,-451.345104
Cc1c([nH]nc1NC)N,-415.406018
CNc1c(c([nH]n1)N)N,-431.447801
CNc1c(c([nH]n1)N)O,-451.325742
Cc1c([nH]nc1NC)O,-435.284425
CNc1c(c([nH]n1)O)N,-451.32995
CNc1cc([nH]n1)OC,-435.26931
CNc1nc([nH]n1)OC,-451.3455
CNc1c(c[nH]n1)C#C,-396.918135
CNc1c(c[nH]n1)C#N,-413.025369
CNc1c(c[nH]n1)C=O,-434.096739
CNc1c(c[nH]n1)CO,-435.270873
CNc1c(c[nH]n1)OC,-435.262514
CNC1=NNC=CC1=N,-414.206365
CNc1c(=O)cc[nH]n1,-434.104957
CNC1=NNC=NC1=N,-430.267075
CNc1c(n[nH]n1)C#C,-412.956983
CNc1c(n[nH]n1)C#N,-429.061303
CNc1c(n[nH]n1)C=O,-450.131352
CNc1c(n[nH]n1)CO,-451.320251
CNc1c(n[nH]n1)NC,-431.437887
CNc1c(n[nH]n1)OC,-451.312319
CNC1=NNN=CC1=N,-430.236873
CNC1=NNN=NC1=N,-446.265894
CNc1cc(on1)C#C,-416.764823
CNc1cc(on1)C#N,-432.865261
CNC1=NOC(=N)C=C1,-434.048591
CNC1=NOC(=N)C=N1,-450.100606
CNC1=NOC(=N)N1C,-451.318338
CNC1=NOC(=N)N=C1,-450.092756
CNc1nc(on1)C#C,-432.831949
CNc1nc(on1)C#N,-448.929248
CNc1ccc(=O)on1,-453.948953
CNc1ncc(=O)on1,-469.998158
CNc1noc(=O)n1C,-471.225589
CNc1cnc(=O)on1,-469.994586
Cc1c(onc1NC)C,-419.217552
Cc1c(c(no1)NC)N,-435.259508
CNc1cc(on1)C=O,-453.940045
CNc1nc(on1)C=O,-470.007292
CNc1nc(on1)CN,-451.324031
CNc1cc(on1)CO,-455.127995
CNc1nc(on1)CO,-471.201093
Cc1c(onc1NC)N,-435.266723
CNc1c(c(on1)N)N,-451.307436
CNc1[nH]c(=NC)on1,-451.310676
CNc1noc(=NC)o1,-471.186202
CNc1cc(on1)OC,-455.127055
CNc1nc(on1)OC,-471.200983
CNc1c(con1)C#C,-416.768859
CNc1c(con1)C#N,-432.873231
CNc1c(con1)C=O,-453.944421
CNc1c(con1)CO,-455.123672
CNc1c(con1)OC,-455.115984
CNC1=NOC=CC1=N,-434.051383
CNc1c(=O)ccon1,-453.946994
CNC1=NOC=NC1=N,-450.114341
CNc1c(=O)ncon1,-470.007121
CNc1c(non1)C#C,-432.789574
CNc1c(non1)C#N,-448.88964
CNc1c(non1)C=O,-469.959505
CNc1c(non1)CN,-451.279481
CNc1c(non1)CO,-471.156269
CNc1c(non1)NC,-451.276537
CNc1c(non1)OC,-471.150273
CNC1=NON=CC1=N,-450.060752
CNc1c(=O)cnon1,-469.952453
CNC1=NON=NC1=N,-466.0952
CNc1c(=O)nnon1,-485.983915
CNC1CN2N=CN=C12,-414.156296
CNC1CN2N=NC=C12,-414.131657
CNC=[NH+]C1=CC=N[N-]1,-414.158621
CNC=Nc1ccno1,-434.070868
CNC=[NH+]C1=CN=N[N-]1,-430.200776
CNC=Nc1cnno1,-450.113017
CNC=Nc1c[nH]nn1,-430.251165
CNC=[NH+]C1=NC=N[N-]1,-430.234322
CNC=Nc1ncno1,-450.136015
CNC=Nc1nc[nH]n1,-430.276272
CNC=Nc1cn[nH]n1,-430.255739
CNC=Nc1n[nH]nn1,-446.298006
CNC=Nc1ncon1,-450.13059
CNC=Nc1nnon1,-466.135451
CNCc1c(onn1)N,-451.292158
C[NH2+]CC1=C([O-])C=NN1,-435.270566
C[NH2+]CC1=C([O-])C=NO1,-455.123238
C[NH2+]CC1=C([O-])N=NO1,-471.150773
C[NH2+]CC1=C([O-])ON=C1,-455.133193
C[NH2+]CC1=C([O-])ON=N1,-471.176919
Cc1nc(on1)CNC,-435.268142
CNCc1nc(no1)N,-451.321144
CNCc1[nH]nc(n1)O,-451.345722
CNCc1nc(no1)O,-471.195643
CNCc1nccnn1,-414.183284
CNCc1ncnnn1,-430.208867
CNCc1ncn(n1)C,-415.403708
CNCc1nnn(n1)C,-431.425212
C[NH2+]CC1=N[N-]C(=O)O1,-471.161129
Cc1[nH]nc(n1)CNC,-415.414671
CNCc1nc([nH]n1)N,-431.463559
C[NH2+]CC1=NNC=C1[O-],-435.274119
C[NH2+]CC1=NOC(=N)[N-]1,-451.255041
CNCC1=NOC(=N)O1,-471.177808
CNCc1noc(=O)o1,-491.084945
Cc1nc(no1)CNC,-435.26912
CNCc1nc(on1)N,-451.323887
C[NH2+]CC1=NOC([O-])=C1,-455.134156
C[NH2+]CC1=NOC=C1[O-],-455.124042
CNCc1c(non1)N,-451.278772
C[NH2+]CC1=NON=C1[O-],-471.15535
COC(=N)N1C=CC=N1,-434.08487
COC(=N)N1C=CN=N1,-450.118515
COC(=N)N1C=NC=N1,-450.144716
COC(=N)N1C=NN=C1,-450.138295
COC(=N)N1C=NN=N1,-466.158091
COC(=N)N1N=CC=N1,-450.129053
COC(=N)N1N=CN=N1,-466.165171
COC(=N)N1N=NN=N1,-482.183541
COC(=O)c1ccn[nH]1,-453.999177
COC(=O)c1ccno1,-473.843371
COC(=O)c1cnno1,-489.882335
COC(=O)c1c[nH]nc1,-453.999792
COC(=O)c1cnoc1,-473.846652
COC(=O)c1conn1,-489.885521
COC(=O)c1ncno1,-489.89968
COC(=O)c1cc[nH]n1,-453.996301
COC(=O)c1nc[nH]n1,-470.051926
COC(=O)c1cn[nH]n1,-470.036322
COC(=O)c1ccon1,-473.842224
COC(=O)c1ncon1,-489.900119
COC(=O)c1cnon1,-489.865051
COC(=O)c1nnon1,-505.902643
COC(=O)n1cccn1,-453.995582
COC(=O)n1ccnn1,-470.027963
COC(=O)n1cncn1,-470.054543
COC(=O)n1cnnc1,-470.046719
COC(=O)n1cnnn1,-486.066937
COC(=O)n1nccn1,-470.030032
COC(=O)n1ncnn1,-486.06551
COC(=O)n1nnnn1,-502.083693
COC(C)C1=CC=NN1,-419.221374
COC(C)C1=CC=NO1,-439.069243
COC(C)C1=CN=NN1,-435.25358
COC(C)C1=CN=NO1,-455.110779
COC(C)C1=CNN=C1,-419.216492
COC(C)C1=CNN=N1,-435.257307
COC(C)C1=CON=C1,-439.067654
COC(C)C1=CON=N1,-455.112106
COC(C)C1=NC=NO1,-455.136708
COC(C)C1=NNC=C1,-419.219973
COC(C)C1=NNC=N1,-435.282597
COC(C)C1=NNN=C1,-435.26191
COC(C)C1=NOC=C1,-439.070333
COC(C)C1=NOC=N1,-455.133838
COC(C)C1=NON=C1,-455.094961
COC(C)C1=NON=N1,-471.137436
Cc1c(n[nH]c1OC)C,-419.229122
Cc1c(noc1OC)C,-439.090096
Cc1c(n[nH]c1OC)N,-435.277986
Cc1c(noc1OC)N,-455.140073
Cc1c([nH]nc1O)OC,-455.158691
Cc1c(noc1OC)O,-475.019249
Cc1cnn(c1OC)C,-419.221118
Cc1c(cnn1C)OC,-419.221129
Cc1c(nnn1C)OC,-435.26663
Cc1c(n(nn1)C)OC,-435.259873
Cc1c(c(n[nH]1)C)OC,-419.227791
Cc1c(c(n[nH]1)N)OC,-435.276964
Cc1c(c(n[nH]1)O)OC,-455.155717
Cc1c(c(on1)C)OC,-439.081472
Cc1c(c(no1)N)OC,-455.131879
Cc1c(c(no1)O)OC,-475.009111
COc1c(cn[nH]1)C#C,-416.782488
COc1c(cn[nH]1)C#N,-432.889725
COc1c(cno1)C#C,-436.64038
COc1c(cno1)C#N,-452.745593
COc1c(cn[nH]1)C=O,-453.963681
COc1c(cno1)C=O,-473.821572
COC1=C(C=O)N=NO1,-489.900927
COC1=C(C[NH3+])N=N[N-]1,-451.307457
COc1c(nno1)CN,-471.16473
COc1cnoc1CN,-455.112855
COc1c(onn1)CN,-471.159888
COc1c(cn[nH]1)CO,-455.138241
COc1c(cno1)CO,-474.997642
COc1c(nno1)CO,-491.043208
COc1cn[nH]c1CO,-455.139651
COc1c([nH]nn1)CO,-471.1836
COc1cnoc1CO,-474.989099
COc1c(onn1)CO,-491.03665
Cc1c(c([nH]n1)OC)N,-435.272457
Cc1c(c(on1)OC)N,-455.130621
COc1c(c(n[nH]1)N)N,-451.320474
COc1c(c(no1)N)N,-471.18217
COc1c(c(n[nH]1)O)N,-471.20239
COc1c(c(no1)O)N,-491.057902
Cn1c(c(cn1)N)OC,-435.264278
Cn1c(c(cn1)OC)N,-435.265905
Cn1c(c(nn1)OC)N,-451.310269
Cn1c(c(nn1)N)OC,-451.306824
Cc1c(c([nH]n1)N)OC,-435.272731
COc1c([nH]nc1N)N,-451.322119
COc1c([nH]nc1O)N,-471.201178
Cc1c(c(on1)N)OC,-455.130438
COc1c(noc1N)N,-471.180807
COc1c(onc1O)N,-491.058006
COc1c(nn[nH]1)C#C,-432.814622
COC1=C(N=NO1)C#C,-452.713448
COC1=C(N=NO1)C#N,-468.815843
COc1cn[nH]c1C#C,-416.780813
COc1cn[nH]c1C#N,-432.884426
COc1cn[nH]c1C=O,-453.963988
COc1c([nH]nn1)C#C,-432.823965
Cc1c(c([nH]n1)OC)O,-455.147879
COc1c(c(n[nH]1)N)O,-471.198023
COc1c(c(n[nH]1)O)O,-491.07755
Cn1c(c(cn1)O)OC,-455.139452
Cn1c(c(cn1)OC)O,-455.143255
Cn1c(c(nn1)OC)O,-471.186221
Cn1c(c(nn1)O)OC,-471.185999
Cc1c(c([nH]n1)O)OC,-455.150527
COc1c(n[nH]c1O)N,-471.199968
COc1c([nH]nc1O)O,-491.079041
COc1cn[nH]c1OC,-455.129043
COc1cnoc1OC,-474.982718
COc1c(onn1)OC,-491.029902
COc1cnoc1C#C,-436.627537
COc1cnoc1C#N,-452.728133
COc1cnoc1C=O,-473.804503
COc1c(onn1)C#C,-452.674579
COc1c(onn1)C#N,-468.773203
COc1c(onn1)C=O,-489.850391
COc1cnn2c1CC2,-417.972119
COc1c2n(nn1)CC2,-434.014586
COC1=CC(=N)C=NN1,-434.058982
COC1=CC(=N)C=NO1,-453.913232
COC1=CC(=N)N=NN1,-450.085471
COC1=CC(=N)N=NO1,-470.060025
COC1=CC(=N)NN=C1,-434.071283
COC1=CC(=N)NN=N1,-450.099501
COC1=CC(=N)ON=C1,-453.919705
COC1=CC(=N)ON=N1,-469.952215
COc1cc(n[nH]1)C#C,-416.780407
COc1cc(n[nH]1)C#N,-432.885839
COc1cc(no1)C#C,-436.637334
COc1cc(no1)C#N,-452.739295
COc1cc(=O)cno1,-473.811067
COC1=CC(=O)N=NO1,-489.960319
COc1cc(=O)[nH]nc1,-453.979423
COC1=CC(=O)NN=N1,-470.007587
COc1cc(=O)onc1,-473.82243
COC1=CC(=O)ON=N1,-489.854555
Cc1cc(n(n1)C)OC,-419.228473
COc1cc(n[nH]1)C=O,-453.956805
COc1cc(no1)C=O,-473.810615
COc1cc(n[nH]1)CO,-455.140989
COc1cc(no1)CO,-475.000678
Cn1c(cc(n1)N)OC,-435.277028
Cn1c(cc(n1)O)OC,-455.157678
COc1cc(n[nH]1)OC,-455.142322
COc1cc(on1)OC,-475.00256
COc1ccnn1C=O,-453.966383
COC1=CC=NNC1=N,-434.067671
COc1ccn[nH]c1=O,-453.975162
COC1=CC=NOC1=N,-453.916611
COc1ccnoc1=O,-473.817654
Cc1c(cn(n1)C)OC,-419.22215
Cn1cc(c(n1)N)OC,-435.268895
Cn1cc(c(n1)O)OC,-455.146099
COc1cnn(c1)C=O,-453.960309
COc1cn(nn1)C=O,-469.998557
Cc1ncc(nn1)OC,-434.08408
COc1cnc(nn1)N,-450.142546
COc1cnc(nn1)O,-470.018312
COc1cnnn1C=O,-469.996139
COC1=CN=NNC1=N,-450.091693
COc1cnn[nH]c1=O,-469.99756
COC1=CN=NOC1=N,-469.948783
COc1cnnoc1=O,-489.848332
COc1c[nH]nc1C#C,-416.778295
COc1c[nH]nc1C#N,-432.883731
COc1c[nH]nc1C=O,-453.955584
COc1c[nH]nc1CO,-455.140812
COc1c[nH]nc1OC,-455.135558
COC1=CNN=CC1=N,-434.055475
COC1=CNN=NC1=N,-450.082603
COc1conc1C#C,-436.625439
COc1conc1C#N,-452.72697
COc1conc1C=O,-473.799169
COc1conc1CO,-474.991176
COc1conc1OC,-474.987192
COC1=CON=CC1=N,-453.899408
COc1concc1=O,-473.794837
COC1=CON=NC1=N,-469.934569
COc1connc1=O,-489.828889
COC1=NC(=N)C=NN1,-450.138026
COC1=NC(=N)C=NO1,-469.9863
COC1=NC(=N)N=NN1,-466.159782
COC1=NC(=N)N=NO1,-486.129729
COC1=NC(=N)NN=C1,-450.139252
COC1=NC(=N)NN=N1,-466.167226
COC1=NC(=N)ON=C1,-469.980962
COC1=NC(=N)ON=N1,-486.013235
COc1nc(no1)C#C,-452.702158
COc1nc(no1)C#N,-468.801506
COc1nc(=O)cno1,-489.879726
COC1=NC(=O)N=NO1,-506.039226
COc1cn[nH]c(=O)n1,-470.042564
COc1nc(=O)[nH]nn1,-486.068749
COc1cnoc(=O)n1,-489.884876
COc1nc(=O)onn1,-505.916082
Cc1nc(n(n1)C)OC,-435.301516
COc1nc(no1)C=O,-489.877194
COC1=NC(C[NH3+])=N[N-]1,-451.332612
COc1nc(no1)CO,-491.071692
Cn1c(nc(n1)N)OC,-451.352486
Cn1c(nc(n1)O)OC,-471.229948
COc1nc(on1)OC,-491.071594
Cc1cnc(nn1)OC,-434.08563
COc1ncc(nn1)N,-450.138924
COc1ncc(nn1)O,-470.019427
COc1ncnn1C=O,-470.035081
COC1=NC=NNC1=N,-450.130461
COc1c(=O)[nH]ncn1,-470.035801
COC1=NC=NOC1=N,-469.979186
COc1c(=O)oncn1,-489.877869
COC1=NN(C)C(=N)N1,-451.331531
COC1=NN(C)C(=N)O1,-471.207345
Cn1c(=O)[nH]c(n1)OC,-471.244427
Cn1c(=O)oc(n1)OC,-491.117305
Cc1cc(nn1C)OC,-419.230888
Cc1nc(nn1C)OC,-435.298754
Cn1c(cc(n1)OC)N,-435.27742
Cn1c(nc(n1)OC)N,-451.348158
Cn1c(cc(n1)OC)O,-455.156336
Cn1c(nc(n1)OC)O,-471.228514
Cc1cn(nc1OC)C,-419.229513
Cn1cc(c(n1)OC)N,-435.270993
Cn1cc(c(n1)OC)O,-455.148349
Cc1c(nn(n1)C)OC,-435.274613
Cn1nc(c(n1)OC)N,-451.320164
Cn1nc(c(n1)OC)O,-471.196078
COc1ccn(n1)C=O,-453.974553
COc1ncn(n1)C=O,-470.032048
COc1cnn(n1)C=O,-470.01248
COc1nnn(n1)C=O,-486.046627
COc1cc2n(n1)CC2,-417.98406
COc1nc2n(n1)CC2,-434.045243
COc1nnc(o1)OC,-491.079315
COc1cc([nH]n1)C#C,-416.790814
COc1cc([nH]n1)C#N,-432.893439
COC1=NNC(=N)C=C1,-434.074565
COC1=NNC(=N)C=N1,-450.12251
COC1=NNC(=N)N1C,-451.332204
COC1=NNC(=N)N=C1,-450.123725
COc1ccc(=O)[nH]n1,-453.98129
COc1ncc(=O)[nH]n1,-470.026013
Cn1c(=O)[nH]nc1OC,-471.243826
Cc1c([nH]nc1OC)C,-419.237328
Cc1c(c(n[nH]1)OC)N,-435.280023
Cc1c(c(n[nH]1)OC)O,-455.157426
COc1cc([nH]n1)C=O,-453.971704
COc1cc([nH]n1)CO,-455.150632
Cc1c([nH]nc1OC)N,-435.283015
COc1c(c([nH]n1)N)N,-451.32711
COc1c(c([nH]n1)N)O,-471.201682
Cc1c([nH]nc1OC)O,-455.161374
COc1c(c([nH]n1)O)N,-471.206758
COc1c(c([nH]n1)O)O,-491.079244
COc1c(c[nH]n1)C#C,-416.790526
COc1c(c[nH]n1)C#N,-432.897182
COc1c(c[nH]n1)C=O,-453.971712
COc1c(c[nH]n1)CO,-455.147852
COC1=NNC=CC1=N,-434.068241
COC1=NNC=NC1=N,-450.128272
COc1c(n[nH]n1)C#C,-432.828119
COc1c(n[nH]n1)C#N,-448.93158
COc1c(n[nH]n1)C=O,-470.004781
COc1c(n[nH]n1)CO,-471.190569
COc1c(n[nH]n1)OC,-471.184357
COC1=NNN=CC1=N,-450.098658
COc1cc(on1)C#C,-436.639883
COc1cc(on1)C#N,-452.739343
COC1=NOC(=N)C=C1,-453.923631
COC1=NOC(=N)C=N1,-469.970235
COC1=NOC(=N)N1C,-471.193083
COC1=NOC(=N)N=C1,-469.966361
COc1nc(on1)C#C,-452.702078
COc1nc(on1)C#N,-468.797984
COc1ccc(=O)on1,-473.823898
COc1ncc(=O)on1,-489.867489
Cn1c(noc1=O)OC,-491.10036
COc1cnc(=O)on1,-489.867917
Cc1c(onc1OC)C,-439.092693
Cc1c(c(no1)OC)N,-455.134677
COc1cc(on1)C=O,-473.814704
COc1nc(on1)C=O,-489.876979
COc1nc(on1)CN,-471.19187
COc1cc(on1)CO,-475.003462
COc1nc(on1)CO,-491.071479
Cc1c(onc1OC)N,-455.142051
COc1c(c(on1)N)N,-471.185243
CN=c1oc(no1)OC,-491.056274
COc1c(con1)C#C,-436.639503
COc1c(con1)C#N,-452.743217
COc1c(con1)C=O,-473.817919
COc1c(con1)CO,-474.999053
COC1=NOC=CC1=N,-453.913283
COc1c(=O)ccon1,-473.808836
COC1=NOC=NC1=N,-469.975748
COc1c(=O)ncon1,-489.868418
COc1c(non1)C#C,-452.659232
COc1c(non1)C#N,-468.758382
COc1c(non1)C=O,-489.832024
COc1c(non1)CN,-471.145526
COc1c(non1)CO,-491.024456
COc1c(non1)OC,-491.020248
COC1=NON=CC1=N,-469.923926
COc1c(=O)cnon1,-489.815499
COC1=NON=NC1=N,-485.958089
COc1c(=O)nnon1,-505.846711
COC1CN2N=CC=C12,-417.974915
COC1CN2N=CN=C12,-434.032804
COC1CN2N=NC=C12,-434.008798
